06/10/2010,08:11:27,101,333968
06/10/2010,08:11:30,101.5,330920
06/10/2010,08:11:30,102,337366
06/10/2010,08:11:30,102.5,330222
06/10/2010,08:11:30,103,337139
06/10/2010,08:11:31,103,340597
06/10/2010,08:11:31,103,349985
06/10/2010,08:11:34,103.5,332258
06/10/2010,08:11:34,103.5,354324
06/10/2010,08:11:35,103.5,352765
06/10/2010,08:11:35,104,334039
06/10/2010,08:11:36,104,345769
06/10/2010,08:11:36,103,347240
06/10/2010,08:11:38,104.5,344766
06/10/2010,08:11:48,105,344999
06/10/2010,08:11:49,104.5,341847
06/10/2010,08:11:49,104,340108
06/10/2010,08:11:49,104,331445
06/10/2010,08:11:53,104.5,350831
06/10/2010,08:11:53,105,354088
06/10/2010,08:11:54,104.5,344646
06/10/2010,08:11:57,104.5,340145
06/10/2010,08:11:57,104,332004
06/10/2010,08:11:59,104,353584
06/10/2010,08:11:59,104,335072
06/10/2010,08:11:59,104,335711
06/10/2010,08:11:59,104,331488
06/10/2010,08:11:59,104,348930
06/10/2010,08:11:59,104,348107
06/10/2010,08:11:59,104,345486
06/10/2010,08:11:59,104,354753
06/10/2010,08:11:59,104,336219
06/10/2010,08:12:01,104.5,332967
06/10/2010,08:12:08,104.5,334313
06/10/2010,08:12:08,104.5,344764
06/10/2010,08:12:09,105,349046
06/10/2010,08:12:16,104.5,351373
06/10/2010,08:12:16,104,354538
06/10/2010,08:12:16,104,331992
06/10/2010,08:12:16,103.5,333503
06/10/2010,08:12:16,103.5,352541
06/10/2010,08:12:16,103,346002
06/10/2010,08:12:17,102.5,334406
06/10/2010,08:12:19,102,348186
06/10/2010,08:12:19,101.5,348193
06/10/2010,08:12:23,102,336050
06/10/2010,08:12:23,102,332474
06/10/2010,08:12:24,101.5,339186
06/10/2010,08:12:25,101.5,337545
06/10/2010,08:12:29,101.5,339526
06/10/2010,08:12:32,102.5,344166
06/10/2010,08:12:45,103,340098
06/10/2010,08:12:45,103.5,332317
06/10/2010,08:12:45,104,333773
06/10/2010,08:12:45,104.5,349949
06/10/2010,08:12:48,104.5,347017
06/10/2010,08:12:55,104.5,331728
06/10/2010,08:13:18,104.5,333636
06/10/2010,08:13:18,104.5,342792
06/10/2010,08:13:23,105,343535
06/10/2010,08:13:31,105,347497
06/10/2010,08:13:36,105,341458
06/10/2010,08:13:36,104.5,353166
06/10/2010,08:13:39,105.5,350746
06/10/2010,08:13:57,106,353842
06/10/2010,08:13:58,106,347082
06/10/2010,08:13:59,106,349036
06/10/2010,08:14:01,106.5,352245
06/10/2010,08:14:01,106.5,337480
06/10/2010,08:14:01,107,352854
06/10/2010,08:14:07,106.5,335874
06/10/2010,08:14:08,107,344124
06/10/2010,08:14:08,107,347634
06/10/2010,08:14:08,107,348614
06/10/2010,08:14:08,107,331647
06/10/2010,08:14:09,107,334977
06/10/2010,08:14:10,107,346020
06/10/2010,08:14:10,107,336709
06/10/2010,08:14:10,107,341825
06/10/2010,08:14:11,107,345900
06/10/2010,08:14:13,106.5,331856
06/10/2010,08:14:14,106.5,331982
06/10/2010,08:14:14,107,334375
06/10/2010,08:14:14,107,335484
06/10/2010,08:14:14,108,341863
06/10/2010,08:14:14,108,336776
06/10/2010,08:14:14,108,339768
06/10/2010,08:14:14,108.5,349825
06/10/2010,08:14:14,109,350259
06/10/2010,08:14:14,109,340936
06/10/2010,08:14:14,109,350971
06/10/2010,08:14:14,109,347514
06/10/2010,08:14:15,109,343761
06/10/2010,08:14:15,109,346805
06/10/2010,08:14:16,108,348453
06/10/2010,08:14:21,108,349648
06/10/2010,08:14:21,108,346590
06/10/2010,08:14:27,108,344226
06/10/2010,08:14:27,107.5,350184
06/10/2010,08:14:33,108,339817
06/10/2010,08:14:33,108,345464
06/10/2010,08:14:36,108.5,335543
06/10/2010,08:14:36,108.5,336630
06/10/2010,08:14:36,109,339119
06/10/2010,08:14:37,108,339601
06/10/2010,08:14:37,108,335601
06/10/2010,08:14:37,108.5,350764
06/10/2010,08:14:46,108.5,331144
06/10/2010,08:14:46,108.5,340722
06/10/2010,08:14:49,108.5,346744
06/10/2010,08:14:52,108.5,348051
06/10/2010,08:14:53,108.5,336988
06/10/2010,08:14:54,108,348043
06/10/2010,08:14:56,108.5,333813
06/10/2010,08:15:03,108.5,346461
06/10/2010,08:15:03,108.5,340245
06/10/2010,08:15:03,109,348284
06/10/2010,08:15:03,109,349155
06/10/2010,08:15:03,109,351463
06/10/2010,08:15:03,109.5,337007
06/10/2010,08:15:03,109.5,340664
06/10/2010,08:15:03,109.5,332610
06/10/2010,08:15:05,109.5,331024
06/10/2010,08:15:05,109.5,335868
06/10/2010,08:15:05,109,336901
06/10/2010,08:15:10,109,336526
06/10/2010,08:15:25,109,340616
06/10/2010,08:15:25,109,332923
06/10/2010,08:15:25,109.5,336214
06/10/2010,08:15:25,110,350745
06/10/2010,08:15:25,110.5,348206
06/10/2010,08:15:25,111,336766
06/10/2010,08:15:25,110.5,350323
06/10/2010,08:15:25,111,352609
06/10/2010,08:15:25,110.5,334262
06/10/2010,08:15:25,110,343489
06/10/2010,08:15:25,111,353445
06/10/2010,08:15:25,111.5,331963
06/10/2010,08:15:25,111.5,341755
06/10/2010,08:15:25,111.5,336686
06/10/2010,08:15:27,111.5,332298
06/10/2010,08:15:27,111,341153
06/10/2010,08:15:30,110.5,351151
06/10/2010,08:15:34,110,337452
06/10/2010,08:15:34,110,336104
06/10/2010,08:15:39,109.5,345019
06/10/2010,08:15:40,109.5,330420
06/10/2010,08:15:42,109.5,354381
06/10/2010,08:15:42,109,351580
06/10/2010,08:15:43,109,345907
06/10/2010,08:15:47,108.5,335031
06/10/2010,08:15:47,108.5,333564
06/10/2010,08:16:09,108.5,352944
06/10/2010,08:16:15,108,333660
06/10/2010,08:16:15,108,332953
06/10/2010,08:16:18,107.5,333598
06/10/2010,08:16:18,107.5,351916
06/10/2010,08:16:18,107.5,335623
06/10/2010,08:16:19,108.5,354655
06/10/2010,08:16:24,108,350575
06/10/2010,08:16:24,108,347713
06/10/2010,08:16:31,108,341638
06/10/2010,08:16:36,108.5,343104
06/10/2010,08:16:41,108.5,343089
06/10/2010,08:16:41,108.5,352056
06/10/2010,08:16:41,108.5,354050
06/10/2010,08:16:52,108.5,353770
06/10/2010,08:16:52,108.5,332233
06/10/2010,08:16:53,108.5,339162
06/10/2010,08:16:54,108.5,337701
06/10/2010,08:16:55,108.5,354621
06/10/2010,08:16:55,108.5,351604
06/10/2010,08:17:08,108.5,345751
06/10/2010,08:17:08,108.5,344937
06/10/2010,08:17:08,108.5,351127
06/10/2010,08:17:16,107.5,347291
06/10/2010,08:17:16,107.5,346041
06/10/2010,08:17:29,107,340600
06/10/2010,08:17:43,107.5,336255
06/10/2010,08:17:53,106.5,352892
06/10/2010,08:17:53,106.5,351751
06/10/2010,08:18:07,106,352036
06/10/2010,08:18:09,106,340476
06/10/2010,08:18:43,106,339497
06/10/2010,08:18:43,106,337099
06/10/2010,08:18:43,106,344085
06/10/2010,08:18:56,106.5,331757
06/10/2010,08:19:00,106.5,340702
06/10/2010,08:19:00,107.5,338805
06/10/2010,08:19:00,106.5,344095
06/10/2010,08:19:01,106.5,340567
06/10/2010,08:19:01,106.5,352602
06/10/2010,08:19:12,106.5,331087
06/10/2010,08:19:12,106.5,341906
06/10/2010,08:19:24,106.5,334876
06/10/2010,08:19:24,106.5,333787
06/10/2010,08:19:31,107,350665
06/10/2010,08:19:37,107.5,339865
06/10/2010,08:19:43,106.5,345151
06/10/2010,08:19:48,106.5,330354
06/10/2010,08:19:59,106,346755
06/10/2010,08:20:00,106,352814
06/10/2010,08:20:00,106,339362
06/10/2010,08:20:01,107.5,350896
06/10/2010,08:20:03,106.5,331078
06/10/2010,08:20:53,105.5,333096
06/10/2010,08:21:15,106.5,347977
06/10/2010,08:21:15,106.5,341505
06/10/2010,08:21:26,107,352853
06/10/2010,08:21:26,107.5,345556
06/10/2010,08:21:42,106,338965
06/10/2010,08:21:47,106,335777
06/10/2010,08:21:47,106.5,348797
06/10/2010,08:21:49,106,342538
06/10/2010,08:21:49,106,342795
06/10/2010,08:21:49,106,354805
06/10/2010,08:21:49,105.5,343129
06/10/2010,08:21:56,106,338885
06/10/2010,08:22:06,107,352436
06/10/2010,08:22:10,107,332182
06/10/2010,08:22:14,107.5,347570
06/10/2010,08:22:19,107.5,336941
06/10/2010,08:22:19,107.5,348356
06/10/2010,08:22:19,107.5,339003
06/10/2010,08:22:19,107.5,336336
06/10/2010,08:22:19,107.5,351550
06/10/2010,08:22:21,108.5,348524
06/10/2010,08:22:22,109,333860
06/10/2010,08:22:23,109,346148
06/10/2010,08:22:30,109.5,335055
06/10/2010,08:22:30,109.5,333408
06/10/2010,08:22:37,110,337849
06/10/2010,08:22:37,110,351223
06/10/2010,08:22:40,110,352301
06/10/2010,08:22:40,110,345978
06/10/2010,08:22:41,110,334562
06/10/2010,08:22:50,109.5,338280
06/10/2010,08:22:50,109.5,330630
06/10/2010,08:22:50,109.5,341703
06/10/2010,08:22:55,109.5,345094
06/10/2010,08:23:04,109.5,331538
06/10/2010,08:23:06,109.5,334887
06/10/2010,08:23:07,109.5,338550
06/10/2010,08:23:07,109.5,353038
06/10/2010,08:23:07,109.5,342717
06/10/2010,08:23:10,109.5,342416
06/10/2010,08:23:10,109.5,341990
06/10/2010,08:23:13,110,354488
06/10/2010,08:23:18,110,346035
06/10/2010,08:23:18,110,343060
06/10/2010,08:23:18,110,344990
06/10/2010,08:23:18,110,333036
06/10/2010,08:23:25,110,353210
06/10/2010,08:23:26,110,339163
06/10/2010,08:23:27,110,353019
06/10/2010,08:23:33,110,334779
06/10/2010,08:23:33,110,338460
06/10/2010,08:23:33,110,345569
06/10/2010,08:23:33,110,334046
06/10/2010,08:23:34,110.5,343309
06/10/2010,08:23:39,110.5,338506
06/10/2010,08:23:39,110,339621
06/10/2010,08:23:41,110,343540
06/10/2010,08:23:42,109.5,354720
06/10/2010,08:23:42,109.5,352566
06/10/2010,08:23:42,109,336163
06/10/2010,08:23:42,109,349470
06/10/2010,08:23:50,109,352605
06/10/2010,08:23:50,108.5,342357
06/10/2010,08:23:50,108.5,337539
06/10/2010,08:23:50,108,332303
06/10/2010,08:23:52,108,333057
06/10/2010,08:23:52,108,332100
06/10/2010,08:23:52,108,333593
06/10/2010,08:24:01,108.5,335010
06/10/2010,08:24:21,109,354674
06/10/2010,08:24:31,109.5,333513
06/10/2010,08:24:53,109,351669
06/10/2010,08:24:53,109,338059
06/10/2010,08:24:53,109,338545
06/10/2010,08:24:53,109,345815
06/10/2010,08:24:53,109,331609
06/10/2010,08:24:53,109,334418
06/10/2010,08:24:53,108.5,343266
06/10/2010,08:24:59,109.5,330724
06/10/2010,08:25:27,109,350760
06/10/2010,08:25:30,109,354557
06/10/2010,08:25:30,109,339930
06/10/2010,08:25:32,110,337459
06/10/2010,08:25:32,110,348962
06/10/2010,08:25:35,110,341443
06/10/2010,08:25:40,110.5,337132
06/10/2010,08:25:46,110,352740
06/10/2010,08:25:50,109.5,353562
06/10/2010,08:25:54,109,350547
06/10/2010,08:25:57,108.5,330964
06/10/2010,08:26:07,109,350784
06/10/2010,08:26:07,109,354401
06/10/2010,08:26:07,109,349836
06/10/2010,08:26:07,109,330021
06/10/2010,08:26:15,108.5,343310
06/10/2010,08:26:18,108.5,353824
06/10/2010,08:26:18,108.5,344779
06/10/2010,08:26:18,108,330396
06/10/2010,08:26:22,108,354537
06/10/2010,08:26:26,107.5,341674
06/10/2010,08:26:27,107.5,353346
06/10/2010,08:26:28,107,340684
06/10/2010,08:26:29,106.5,346184
06/10/2010,08:27:05,106.5,345297
06/10/2010,08:27:06,106.5,331003
06/10/2010,08:27:07,106.5,331977
06/10/2010,08:27:07,106.5,342470
06/10/2010,08:27:11,106,354535
06/10/2010,08:27:13,106,345722
06/10/2010,08:27:15,106,337870
06/10/2010,08:27:15,106.5,330113
06/10/2010,08:27:18,105.5,346731
06/10/2010,08:27:37,106,352970
06/10/2010,08:27:37,106.5,354457
06/10/2010,08:27:38,106,333333
06/10/2010,08:27:45,106.5,336730
06/10/2010,08:27:45,106.5,345716
06/10/2010,08:27:54,106.5,340330
06/10/2010,08:27:54,106,338848
06/10/2010,08:27:54,105.5,351877
06/10/2010,08:27:54,105.5,354429
06/10/2010,08:28:00,106.5,341584
06/10/2010,08:28:02,106,345876
06/10/2010,08:28:09,106.5,332012
06/10/2010,08:28:28,106,347077
06/10/2010,08:28:30,106.5,341813
06/10/2010,08:28:30,106.5,341137
06/10/2010,08:28:31,107,354483
06/10/2010,08:28:31,106.5,354130
06/10/2010,08:28:37,107,337110
06/10/2010,08:28:39,107,348849
06/10/2010,08:28:45,107,334130
06/10/2010,08:28:48,107,343555
06/10/2010,08:28:53,107,336070
06/10/2010,08:28:57,107,330730
06/10/2010,08:29:07,108,348300
06/10/2010,08:29:48,107,345823
06/10/2010,08:30:11,107.5,334785
06/10/2010,08:30:11,108,336000
06/10/2010,08:30:11,108.5,336834
06/10/2010,08:30:21,108,353901
06/10/2010,08:30:22,107,341850
06/10/2010,08:30:30,109,351379
06/10/2010,08:30:33,109.5,352078
06/10/2010,08:30:36,109.5,348258
06/10/2010,08:30:42,110.5,353359
06/10/2010,08:30:42,111,351083
06/10/2010,08:30:57,111,333874
06/10/2010,08:31:00,110.5,346863
06/10/2010,08:31:01,111,352904
06/10/2010,08:31:03,111.5,346831
06/10/2010,08:31:11,111.5,334567
06/10/2010,08:31:17,112,330185
06/10/2010,08:31:27,111.5,336579
06/10/2010,08:31:30,111,337844
06/10/2010,08:31:32,111,344000
06/10/2010,08:31:47,111,341193
06/10/2010,08:31:47,111.5,337980
06/10/2010,08:31:52,111,335839
06/10/2010,08:31:52,111.5,339517
06/10/2010,08:32:33,111,335355
06/10/2010,08:32:52,111.5,353200
06/10/2010,08:32:56,112,340035
06/10/2010,08:33:20,112,335961
06/10/2010,08:33:37,112,330640
06/10/2010,08:33:38,112,340831
06/10/2010,08:33:56,111.5,337151
06/10/2010,08:33:56,111.5,335678
06/10/2010,08:33:56,111.5,332517
06/10/2010,08:33:57,111.5,346968
06/10/2010,08:33:58,111,351406
06/10/2010,08:34:02,110.5,353510
06/10/2010,08:34:19,110.5,333954
06/10/2010,08:34:21,110,330204
06/10/2010,08:34:21,109.5,344518
06/10/2010,08:34:26,110.5,341800
06/10/2010,08:34:26,110,340421
06/10/2010,08:34:28,110,336634
06/10/2010,08:34:43,110,340706
06/10/2010,08:34:57,110,340393
06/10/2010,08:35:02,109.5,344886
06/10/2010,08:35:03,109.5,349852
06/10/2010,08:35:04,109.5,351690
06/10/2010,08:35:10,109.5,351633
06/10/2010,08:35:13,109.5,352818
06/10/2010,08:35:13,109.5,340950
06/10/2010,08:35:25,110,351687
06/10/2010,08:35:29,109.5,340362
06/10/2010,08:35:47,109.5,332184
06/10/2010,08:35:51,109.5,343522
06/10/2010,08:36:15,109.5,352416
06/10/2010,08:37:38,108.5,333926
06/10/2010,08:37:38,108.5,338455
06/10/2010,08:37:45,108,353664
06/10/2010,08:37:45,107.5,353097
06/10/2010,08:37:48,106,347168
06/10/2010,08:37:52,106,339600
06/10/2010,08:37:56,105,354967
06/10/2010,08:37:56,104.5,340447
06/10/2010,08:37:56,104.5,332430
06/10/2010,08:37:57,105,341086
06/10/2010,08:38:00,105,343525
06/10/2010,08:38:01,105,338686
06/10/2010,08:38:08,104,354560
06/10/2010,08:38:13,104,335883
06/10/2010,08:38:15,104,352934
06/10/2010,08:38:27,104.5,334532
06/10/2010,08:38:28,104,340896
06/10/2010,08:38:28,104,354460
06/10/2010,08:38:28,104,354286
06/10/2010,08:38:29,104,352206
06/10/2010,08:38:32,104.5,331286
06/10/2010,08:38:32,104.5,339783
06/10/2010,08:38:40,104.5,331174
06/10/2010,08:38:59,104,353423
06/10/2010,08:38:59,103.5,353073
06/10/2010,08:38:59,103,347324
06/10/2010,08:39:01,104,354695
06/10/2010,08:39:15,103,337404
06/10/2010,08:39:22,103,346100
06/10/2010,08:39:22,102.5,345051
06/10/2010,08:39:22,102,333439
06/10/2010,08:39:27,102,340868
06/10/2010,08:39:45,102,337710
06/10/2010,08:40:00,102,338431
06/10/2010,08:40:11,101.5,338502
06/10/2010,08:40:11,102,338033
06/10/2010,08:40:18,101,342749
06/10/2010,08:40:18,101,345435
06/10/2010,08:40:18,101,353478
06/10/2010,08:40:18,101,340618
06/10/2010,08:40:19,101,338558
06/10/2010,08:40:19,100.5,346531
06/10/2010,08:40:22,100.5,349458
06/10/2010,08:40:22,100.5,347842
06/10/2010,08:40:23,100,339984
06/10/2010,08:40:23,100.5,334686
06/10/2010,08:40:23,100,335038
06/10/2010,08:40:24,100,346422
06/10/2010,08:40:28,99.5,349368
06/10/2010,08:40:29,100,340372
06/10/2010,08:40:30,99.5,331312
06/10/2010,08:40:30,99.5,335579
06/10/2010,08:40:31,99.5,331554
